,date,currency,avg_buy_price,avg_sell_price,spread_abs,spread_pct
0,2025-12-07,ARS,1502.4817280453258,1493.456488909863,9.025239135462698,0.6024983482226256
1,2025-12-07,BOB,9.530452830188677,9.496867924528303,0.03358490566037453,0.35301770641616625
2,2025-12-07,CNY,6.979797169811321,6.971208117036338,0.00858905277498323,0.12313166826881757
3,2025-12-07,EUR,0.8688648111332008,0.8685761494252874,0.00028866170791341794,0.03322837603881857
4,2025-12-07,GBP,0.7881290780141844,0.7622173913043478,0.025911686709836568,3.342696258240426
5,2025-12-07,JPY,171.98861495844875,145.96608897742362,26.022525981025126,16.36870010658723
6,2025-12-07,MXN,18.488099056603772,18.126495283018865,0.3616037735849069,1.975189293268208
7,2025-12-07,USD,1.0004198113207547,1.0626858490566038,0.062266037735849045,6.036146275170424
8,2025-12-08,ARS,1504.0643318572545,1493.8562037519541,10.208128105300375,0.6810139217533313
9,2025-12-08,BOB,9.57878874706955,9.497632195884346,0.08115655118520415,0.8508572066835242
10,2025-12-08,CNY,6.978919270833333,6.978898150560042,2.112027329115307e-05,0.0003026300266513256
11,2025-12-08,EUR,0.8696432261768082,0.8705485893416928,0.0009053631648845428,0.10405326088891921
12,2025-12-08,GBP,0.7852161458333333,0.7599825384414907,0.02523360739184266,3.2660663833900463
13,2025-12-08,JPY,170.89804060913707,145.40560399334444,25.492436615792627,16.118964830664886
14,2025-12-08,MXN,18.533692708333334,18.139510416666667,0.39418229166666663,2.1497020062474657
15,2025-12-08,USD,0.9991067708333333,1.0642997395833333,0.06519296875000002,6.318965111420097
16,2025-12-09,ARS,1497.855465207193,1489.1683459234175,8.687119283775473,0.5816571834080784
17,2025-12-09,BOB,9.494851485148514,9.432915581031788,0.06193590411672645,0.6544449104870071
18,2025-12-09,CNY,6.980085937499999,6.980583485282627,0.0004975477826274499,0.007127849926959723
19,2025-12-09,EUR,0.8700139204545455,0.8740987236259442,0.004084803171398699,0.4684104762685486
20,2025-12-09,GBP,0.7852943169968718,0.7597335937499999,0.025560723246871864,3.308771714617857
21,2025-12-09,JPY,170.70145982783356,145.28951532207628,25.411944505757276,16.08396853340609
22,2025-12-09,MXN,18.516729166666668,18.19592544316997,0.3208037234966987,1.7476465644123917
23,2025-12-09,USD,0.9979676999218546,1.06398671875,0.06601901882814543,6.403538141320269
24,2025-12-10,ARS,1494.062832929782,1485.3358859908578,8.72694693892413,0.5858193388822882
25,2025-12-10,BOB,9.419437869822486,9.356224791610648,0.06321307821183808,0.6733512350718073
26,2025-12-10,CNY,6.982728494623656,6.980338800752891,0.0023896938707643756,0.034228781115387893
27,2025-12-10,EUR,0.8704106782106782,0.8752295214922953,0.00481884328161708,0.552100402183339
28,2025-12-10,GBP,0.785190796555436,0.7573518817204301,0.02783891483500589,3.6094839030479284
29,2025-12-10,JPY,172.78245780156445,148.1584557268057,24.62400207475875,15.344881899940166
30,2025-12-10,MXN,18.466434525410055,18.140194017784964,0.3262405076250907,1.7824122057027683
31,2025-12-10,USD,0.9977727272727273,1.063881989247312,0.06610926197458467,6.413223460247844
32,2025-12-11,ARS,1496.0074739583333,1487.7073802083332,8.300093750000087,0.5563597163723109
33,2025-12-11,BOB,9.287299270072992,9.215126400833986,0.07217286923900623,0.7801449444814157
34,2025-12-11,CNY,6.9795963541666675,6.9764469914040115,0.003149362762655983,0.04513260219495545
35,2025-12-11,EUR,0.8663756330894767,0.8736304062909568,0.007254773201480047,0.8338790828637888
36,2025-12-11,GBP,0.7829462982273201,0.7552860119822871,0.027660286245033028,3.596373065556515
37,2025-12-11,JPY,171.49250434027778,148.60265380313197,22.889850537145804,14.301903640098573
38,2025-12-11,MXN,18.395085937500003,18.051778645833334,0.34330729166666885,1.8838783285828034
39,2025-12-11,USD,0.9991493354182955,1.0683338541666667,0.06918451874837117,6.692631804397853
40,2025-12-12,ARS,1502.3450573215216,1494.5646169880147,7.780440333506931,0.5192308864163203
41,2025-12-12,BOB,9.178926803855171,9.092794270833334,0.08613253302183743,0.9427960581245444
42,2025-12-12,CNY,6.980653645833333,6.9774889294087,0.003164716424632452,0.045345810269137136
43,2025-12-12,EUR,0.8647520961430967,0.8706897008207571,0.0059376046776604685,0.684275864284043
44,2025-12-12,GBP,0.781645724713243,0.7597176409185803,0.02192808379466271,2.8452841534447817
45,2025-12-12,JPY,172.4528233064898,148.29004271070616,24.16278059578363,15.066761044960042
