date,currency,avg_buy_price,avg_sell_price,spread_abs,spread_pct
2025-12-07,ARS,1502.4817280453258,1493.456488909863,9.025239135462698,0.6024983482226256
2025-12-07,BOB,9.530452830188677,9.496867924528303,0.03358490566037453,0.35301770641616625
2025-12-07,CNY,6.979797169811321,6.971208117036338,0.00858905277498323,0.12313166826881757
2025-12-07,EUR,0.8688648111332008,0.8685761494252874,0.00028866170791341794,0.03322837603881857
2025-12-07,GBP,0.7881290780141844,0.7622173913043478,0.025911686709836568,3.342696258240426
2025-12-07,JPY,171.98861495844875,145.96608897742362,26.022525981025126,16.36870010658723
2025-12-07,MXN,18.488099056603772,18.126495283018865,0.3616037735849069,1.975189293268208
2025-12-07,USD,1.0004198113207547,1.0626858490566038,0.062266037735849045,6.036146275170424
2025-12-08,ARS,1504.0643318572545,1493.8562037519541,10.208128105300375,0.6810139217533313
2025-12-08,BOB,9.57878874706955,9.497632195884346,0.08115655118520415,0.8508572066835242
2025-12-08,CNY,6.978919270833333,6.978898150560042,2.112027329115307e-05,0.0003026300266513256
2025-12-08,EUR,0.8696432261768082,0.8705485893416928,0.0009053631648845428,0.10405326088891921
2025-12-08,GBP,0.7852161458333333,0.7599825384414907,0.02523360739184266,3.2660663833900463
2025-12-08,JPY,170.89804060913707,145.40560399334444,25.492436615792627,16.118964830664886
2025-12-08,MXN,18.533692708333334,18.139510416666667,0.39418229166666663,2.1497020062474657
2025-12-08,USD,0.9991067708333333,1.0642997395833333,0.06519296875000002,6.318965111420097
2025-12-09,ARS,1497.855465207193,1489.1683459234175,8.687119283775473,0.5816571834080784
2025-12-09,BOB,9.494851485148514,9.432915581031788,0.06193590411672645,0.6544449104870071
2025-12-09,CNY,6.980085937499999,6.980583485282627,0.0004975477826274499,0.007127849926959723
2025-12-09,EUR,0.8700139204545455,0.8740987236259442,0.004084803171398699,0.4684104762685486
2025-12-09,GBP,0.7852943169968718,0.7597335937499999,0.025560723246871864,3.308771714617857
2025-12-09,JPY,170.70145982783356,145.28951532207628,25.411944505757276,16.08396853340609
2025-12-09,MXN,18.516729166666668,18.19592544316997,0.3208037234966987,1.7476465644123917
2025-12-09,USD,0.9979676999218546,1.06398671875,0.06601901882814543,6.403538141320269
2025-12-10,ARS,1494.062832929782,1485.3358859908578,8.72694693892413,0.5858193388822882
2025-12-10,BOB,9.419437869822486,9.356224791610648,0.06321307821183808,0.6733512350718073
2025-12-10,CNY,6.982728494623656,6.980338800752891,0.0023896938707643756,0.034228781115387893
2025-12-10,EUR,0.8704106782106782,0.8752295214922953,0.00481884328161708,0.552100402183339
2025-12-10,GBP,0.785190796555436,0.7573518817204301,0.02783891483500589,3.6094839030479284
2025-12-10,JPY,172.78245780156445,148.1584557268057,24.62400207475875,15.344881899940166
2025-12-10,MXN,18.466434525410055,18.140194017784964,0.3262405076250907,1.7824122057027683
2025-12-10,USD,0.9977727272727273,1.063881989247312,0.06610926197458467,6.413223460247844
2025-12-11,ARS,1496.0074739583333,1487.7073802083332,8.300093750000087,0.5563597163723109
2025-12-11,BOB,9.287299270072992,9.215126400833986,0.07217286923900623,0.7801449444814157
2025-12-11,CNY,6.9795963541666675,6.9764469914040115,0.003149362762655983,0.04513260219495545
2025-12-11,EUR,0.8663756330894767,0.8736304062909568,0.007254773201480047,0.8338790828637888
2025-12-11,GBP,0.7829462982273201,0.7552860119822871,0.027660286245033028,3.596373065556515
2025-12-11,JPY,171.49250434027778,148.60265380313197,22.889850537145804,14.301903640098573
2025-12-11,MXN,18.395085937500003,18.051778645833334,0.34330729166666885,1.8838783285828034
2025-12-11,USD,0.9991493354182955,1.0683338541666667,0.06918451874837117,6.692631804397853
2025-12-12,ARS,1502.3450573215216,1494.5646169880147,7.780440333506931,0.5192308864163203
2025-12-12,BOB,9.178926803855171,9.092794270833334,0.08613253302183743,0.9427960581245444
2025-12-12,CNY,6.980653645833333,6.9774889294087,0.003164716424632452,0.045345810269137136
2025-12-12,EUR,0.8647520961430967,0.8706897008207571,0.0059376046776604685,0.684275864284043
2025-12-12,GBP,0.781645724713243,0.7597176409185803,0.02192808379466271,2.8452841534447817
2025-12-12,JPY,172.4528233064898,148.29004271070616,24.16278059578363,15.066761044960042
2025-12-12,MXN,18.35608854166667,17.93613961969263,0.41994892197404,2.314263649544471
2025-12-12,USD,0.9994864583333333,1.0668223958333334,0.06733593750000011,6.51750945791271
2025-12-13,ARS,1507.8127604166666,1498.6247147694712,9.188045647195395,0.6112247949960465
2025-12-13,BOB,9.222496091714435,9.138231770833332,0.08426432088110225,0.9178756039730287
2025-12-13,CNY,6.980471354166667,6.981237301380568,0.000765947213900553,0.010972112838011822
2025-12-13,EUR,0.8648867442520579,0.8687067332982641,0.0038199890462061736,0.4407018249288826
2025-12-13,GBP,0.7880882276168103,0.7560171874999999,0.03207104011681039,4.153996197776982
2025-12-13,JPY,171.70982489531787,148.49448017743276,23.215344717885102,14.500332662679574
2025-12-13,MXN,18.357528645833334,17.862558931377684,0.4949697144556495,2.7331226817191627
2025-12-13,USD,0.99884375,1.06776953125,0.06892578124999993,6.6704092028586865
2025-12-14,ARS,1507.7993156093708,1499.723657894737,8.075657714633735,0.5370304922542068
2025-12-14,BOB,9.261166403370193,9.15998947368421,0.10117692968598391,1.098486222702355
2025-12-14,CNY,6.9758894736842105,6.982589473684211,0.006700000000000372,0.09599899853362628
2025-12-14,EUR,0.8645973616289074,0.8704969552554939,0.00589959362658643,0.6800314621720341
2025-12-14,GBP,0.78922,0.7551226589290425,0.03409734107095752,4.415774034837974
2025-12-14,JPY,172.03254280821918,150.02109392898052,22.011448879238657,13.66943041056252
2025-12-14,MXN,18.348247368421053,18.00206106870229,0.346186299718763,1.9047227635912691
2025-12-14,USD,0.9976684210526315,1.0671592105263157,0.06949078947368414,6.730904644136851
2025-12-15,ARS,1511.951357124251,1503.7204949205523,8.230862203698734,0.5458725357082684
2025-12-15,BOB,9.18795780151081,9.14025787965616,0.047699921854650995,0.5205080809220803
2025-12-15,CNY,6.973161458333333,6.983615524876271,0.010454066542937568,0.14980631352803164
2025-12-15,EUR,0.8631842550790068,0.8731601979682209,0.009975942889214107,1.1490741795738344
2025-12-15,GBP,0.786806417949387,0.7572326434372544,0.02957377451213261,3.8307028949868096
2025-12-15,JPY,173.31613304721031,151.5483198327672,21.767813214443123,13.40116656129523
2025-12-15,MXN,18.28626465225319,17.811737089201877,0.47452756305131416,2.629107098226798
2025-12-15,USD,0.9973029434748633,1.06323515625,0.06593221277513672,6.399514067120664
2025-12-16,ARS,1533.3068377181557,1523.1820494791668,10.124788238988913,0.6625110453630955
2025-12-16,BOB,9.222985152383433,9.16284783741532,0.06013731496811303,0.6541701428646696
2025-12-16,CNY,6.971841145833333,6.9810497525397235,0.009208606706390121,0.1319956813747303
2025-12-16,EUR,0.8635655690352396,0.870016175319593,0.006450606284353344,0.7441940716506557
2025-12-16,GBP,0.7855650247589263,0.7573500911695754,0.0282149335893509,3.6573539656290945
2025-12-16,JPY,173.01225040257648,152.22622111344538,20.786029289131108,12.782023720774466
2025-12-16,MXN,18.299536458333332,17.941044270833334,0.3584921874999978,1.978402002876741
2025-12-16,USD,0.9984809895833333,1.0605583333333333,0.06207734374999996,6.0297385347712815
2025-12-17,ARS,1540.286256909713,1532.2486798418972,8.037577067815846,0.5231886525797133
2025-12-17,BOB,9.271550816219062,9.196796525401421,0.07475429081764062,0.8095395807200731
2025-12-17,CNY,6.965860526315789,6.976033166622796,0.010172640307006375,0.1459291044825382
2025-12-17,EUR,0.8630999410377358,0.870883912006361,0.0077839709686251535,0.8978135471054125
2025-12-17,GBP,0.7817297368421052,0.7527745618693574,0.0289551749727478,3.773879942475459
2025-12-17,JPY,171.35249401300035,151.31945362473346,20.033040388266897,12.416970570220217
2025-12-17,MXN,18.24098947368421,17.860163717982573,0.3808257557016361,2.10977058643956
2025-12-17,USD,0.9993477230850224,1.063067386154251,0.0637196630692286,6.1791307466450585
2025-12-18,ARS,1544.75267965254,1535.538659468001,9.214020184539095,0.5982564095492217
2025-12-18,BOB,10.31833552804846,9.985712029481443,0.3326234985670169,3.2764255267286457
2025-12-18,CNY,6.967673684210526,6.9696709660436955,0.0019972818331694953,0.028660865943830473
2025-12-18,EUR,0.8635971387696709,0.8695085956096271,0.005911456839956197,0.682180749009333
2025-12-18,GBP,0.7884548592671269,0.7507963060686016,0.03765855319852529,4.893100495436237
2025-12-18,JPY,171.43817138171383,149.31544271570013,22.1227286660137,13.79421942182385
2025-12-18,MXN,18.29745263157895,17.92280747958915,0.37464515198979953,2.0687049228245713
2025-12-18,USD,0.999906842105263,1.0651544736842105,0.06524763157894742,6.319195568680073
2025-12-19,ARS,1541.5040990873533,1532.3951654076582,9.108933679695156,0.5926631223675833
2025-12-19,BOB,10.021034123469654,9.890985401459854,0.1300487220097999,1.3062333717278762
2025-12-19,CNY,6.966393229166667,6.9652526041666665,0.0011406250000005613,0.016374590822162055
2025-12-19,EUR,0.8646430627518711,0.8668292046936115,0.0021861419417403827,0.2525182739387093
2025-12-19,GBP,0.7905388115631692,0.7475079530638852,0.04303085849928401,5.595520173889918
2025-12-19,JPY,173.92289384391663,151.34581376518219,22.57708007873444,13.882110114242597
2025-12-19,MXN,18.33890856994009,17.930153645833332,0.4087549241067592,2.2540142983293987
