date,hour,avg_buy_price,avg_sell_price,currency,spread_abs,spread_pct
2025-12-07,10,0.787675,0.7584875,GBP,0.029187500000000033,3.7754763810401606
2025-12-07,11,0.7872625,0.7582625000000001,GBP,0.028999999999999915,3.752770094304513
2025-12-07,12,0.7837500000000001,0.76066875,GBP,0.023081250000000053,2.988988575799154
2025-12-07,13,0.7831187500000001,0.7613607594936709,GBP,0.021757990506329206,2.817517535530421
2025-12-07,14,0.78490625,0.76214375,GBP,0.02276250000000002,2.942697391810222
2025-12-07,15,0.78555,0.76218125,GBP,0.023368749999999938,3.019742607122514
2025-12-07,16,0.7844458598726115,0.7620875,GBP,0.022358359872611477,2.891416435330324
2025-12-07,17,0.7855886075949368,0.7615937500000001,GBP,0.02399485759493669,3.1017491218341195
2025-12-07,18,0.786425,0.7642249999999999,GBP,0.02220000000000011,2.863315383871294
2025-12-07,19,0.786875,0.76665,GBP,0.020224999999999937,2.6037559743164658
2025-12-07,20,0.79148125,0.76519375,GBP,0.02628750000000002,3.3773909133248776
2025-12-07,21,0.79515,0.765275,GBP,0.029874999999999985,3.829085024913083
2025-12-07,22,0.7945125,0.76274375,GBP,0.0317687499999999,4.080092791407952
2025-12-07,23,0.79849375,0.7590189873417721,GBP,0.03947476265822791,5.068948935287684
2025-12-08,0,0.79696875,0.7535157232704403,GBP,0.04345302672955975,5.605090212597124
2025-12-08,1,0.796875,0.7493187499999999,GBP,0.04755625000000008,6.151395968325454
2025-12-08,2,0.7967875,0.7465375,GBP,0.05025000000000002,6.511914211199847
2025-12-08,3,0.7959750000000001,0.74599375,GBP,0.04998125000000009,6.482783778854155
2025-12-08,4,0.79496875,0.74670625,GBP,0.048262499999999986,6.261047237582497
2025-12-08,5,0.79405,0.7470125,GBP,0.047037500000000065,6.1045544875694615
2025-12-08,6,0.79424375,0.74795625,GBP,0.04628750000000004,6.002788224614193
2025-12-08,7,0.79548125,0.7510312499999999,GBP,0.0444500000000001,5.748417811042601
2025-12-08,8,0.7892750000000001,0.75665625,GBP,0.03261875000000003,4.219948332113738
2025-12-08,9,0.78336875,0.75944375,GBP,0.023924999999999974,3.101478630747414
2025-12-08,10,0.7800374999999999,0.7646375,GBP,0.01539999999999997,1.993946946768734
2025-12-08,11,0.78051875,0.76763125,GBP,0.012887500000000052,1.6648903530019767
2025-12-08,12,0.7817937500000001,0.77259375,GBP,0.009200000000000097,1.183746009280195
2025-12-08,13,0.7772,0.76758125,GBP,0.00961875000000001,1.2453219509234734
2025-12-08,14,0.77715625,0.7679,GBP,0.009256249999999966,1.1981764417962086
2025-12-08,15,0.77605625,0.7696163522012579,GBP,0.0064398977987421,0.8332809664311535
2025-12-08,16,0.7739125,0.7720377358490567,GBP,0.0018747641509433421,0.24253874509921677
2025-12-08,17,0.77748125,0.77139375,GBP,0.0060875000000000234,0.7860543943184599
2025-12-08,18,0.7765937500000001,0.76971875,GBP,0.0068750000000000755,0.8892122387939146
2025-12-08,19,0.7741,0.76669375,GBP,0.007406250000000059,0.9613551456838475
2025-12-08,20,0.77566875,0.76639375,GBP,0.009275000000000033,1.2029343817128078
2025-12-08,21,0.7782687500000001,0.76326875,GBP,0.015000000000000013,1.9461089983214825
2025-12-08,22,0.78660625,0.7589937499999999,GBP,0.02761250000000004,3.5730460662525934
2025-12-08,23,0.7918000000000001,0.75704375,GBP,0.034756250000000044,4.4880253414845805
2025-12-09,0,0.7966562500000001,0.75531875,GBP,0.04133750000000003,5.327083232655169
2025-12-09,1,0.8181987179487179,0.752325,GBP,0.06587371794871788,8.388758118821208
2025-12-09,2,0.79845,0.75034375,GBP,0.04810625000000002,6.21209247519239
2025-12-09,3,0.7951125,0.75035,GBP,0.04476250000000004,5.792764301948451
2025-12-09,4,0.8067,0.7503249999999999,GBP,0.056375000000000064,7.241373773703064
2025-12-09,5,0.7930312500000001,0.751925,GBP,0.04110625000000012,5.321348096426695
2025-12-09,6,0.7900875,0.75526875,GBP,0.03481875000000001,4.506242492629128
2025-12-09,7,0.7886375,0.7585,GBP,0.03013750000000004,3.89590453337212
2025-12-09,8,0.7819,0.76086875,GBP,0.021031250000000057,2.7264293498296563
2025-12-09,9,0.7757937500000001,0.7644249999999999,GBP,0.01136875000000015,1.4762513441678526
2025-12-09,10,0.77486875,0.7722687500000001,GBP,0.0025999999999999357,0.336104580232841
2025-12-09,11,0.77546875,0.7654375,GBP,0.010031250000000047,1.3019935508730718
2025-12-09,12,0.7745562500000001,0.76535625,GBP,0.009200000000000097,1.194873085321419
2025-12-09,13,0.777475,0.7652249999999999,GBP,0.012250000000000094,1.5881247164063128
2025-12-09,14,0.77650625,0.7673875,GBP,0.009118749999999953,1.1812665217408844
2025-12-09,15,0.77619375,0.76529375,GBP,0.01090000000000002,1.4142184091664733
2025-12-09,16,0.7753187500000001,0.7629625,GBP,0.012356250000000069,1.6065007618080334
2025-12-09,17,0.7734062500000001,0.7635875,GBP,0.009818750000000098,1.2776564641203125
2025-12-09,18,0.7728625,0.7628874999999999,GBP,0.009975000000000067,1.2990395572196083
2025-12-09,19,0.7733000000000001,0.760625,GBP,0.012675000000000103,1.6526231725801592
2025-12-09,20,0.7786875,0.7594125,GBP,0.01927499999999993,2.5063389896625616
2025-12-09,21,0.7863,0.7589125,GBP,0.02738750000000001,3.54481988723234
2025-12-09,22,0.7918125,0.758875,GBP,0.032937500000000064,4.248115755108629
2025-12-09,23,0.7965625000000001,0.755725,GBP,0.04083750000000008,5.261589750609998
2025-12-10,0,0.79971875,0.75135,GBP,0.04836875000000007,6.236828638317943
2025-12-10,1,0.7950625,0.7522249999999999,GBP,0.042837500000000084,5.537109296106908
2025-12-10,2,0.79670625,0.75065625,GBP,0.046049999999999924,5.952063592080062
2025-12-10,3,0.7973375,0.74796875,GBP,0.04936875000000007,6.389510169909696
2025-12-10,4,0.79391875,0.7457,GBP,0.04821874999999998,6.263726003596666
2025-12-10,5,0.79039375,0.74513125,GBP,0.04526249999999998,5.895377802380291
2025-12-10,6,0.7935937500000001,0.74929375,GBP,0.04430000000000012,5.742479603989289
2025-12-10,7,0.7883500000000001,0.754075,GBP,0.034275000000000055,4.444300371168783
2025-12-10,8,0.7826875,0.75559375,GBP,0.027093750000000028,3.522600304723214
2025-12-10,9,0.7788875,0.7589374999999999,GBP,0.019950000000000023,2.5945735047876095
2025-12-10,10,0.7771,0.75863125,GBP,0.018468750000000034,2.405205989003614
2025-12-10,11,0.7764437500000001,0.7604624999999999,GBP,0.01598125000000017,2.079664911246235
2025-12-10,12,0.77789375,0.765875,GBP,0.012018750000000078,1.5570661085088138
2025-12-10,13,0.7735625,0.76300625,GBP,0.010556250000000045,1.3740029530081286
2025-12-10,14,0.77205,0.7605062499999999,GBP,0.011543750000000075,1.506469990905727
2025-12-10,15,0.7721625000000001,0.7637937499999999,GBP,0.008368750000000147,1.0897120279305021
2025-12-10,16,0.7755625,0.7659374999999999,GBP,0.009625000000000106,1.2487836522867473
